nome,valor,marca,categoria,loc,ano,km_rodados
FIAT TORO,138900,FIAT,Hatch,SP,2018,28500.0
FIAT SIENA,27900,FIAT,Hatch,SP,2012,81107.0
VOLKSWAGEN UP!,34890,VOLKSWAGEN,Hatch,SP,2017,8374.0
NISSAN VERSA,39980,NISSAN,Hatch,SP,2015,101.0
FORD ECOSPORT,41980,FORD,Hatch,SP,2013,101.0
CITROEN C3,19980,CITROEN,Hatch,SP,2011,101.0
CITROEN C3,30980,CITROEN,Hatch,SP,2014,101.0
AUDI A3,78980,AUDI,Sedan,SP,2016,101.0
CHEVROLET PRISMA,18990,CHEVROLET,Hatch,SP,2009,85000.0
HYUNDAI HB20X,64890,HYUNDAI,Hatch,SP,2018,9713.0
FORD FIESTA,37890,FORD,Hatch,SP,2014,53948.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,15736.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,18938.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,22980.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,17941.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,26541.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,24545.0
CITROEN C3,36890,CITROEN,Hatch,SP,2015,43803.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,30382.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,33853.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,7596.0
VOLKSWAGEN SAVEIRO,40890,VOLKSWAGEN,Hatch,SP,2018,25770.0
HONDA CIVIC,110900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,99900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,109900,HONDA,Hatch,SP,2020,0.0
CHEVROLET PRISMA,41500,CHEVROLET,Hatch,SP,2018,31100.0
HYUNDAI HB20,48500,HYUNDAI,Hatch,SP,2018,41000.0
NISSAN GRAND LIVINA,29500,NISSAN,Hatch,SP,2011,95000.0
CHEVROLET CRUZE,57900,CHEVROLET,Hatch,SP,2014,49000.0
CITROEN AIRCROSS,56900,CITROEN,Hatch,SP,2017,15600.0
CHEVROLET PRISMA,37980,CHEVROLET,Hatch,SP,2014,101.0
FORD FIESTA,24900,FORD,Hatch,SP,2014,116368.0
HONDA CITY,74900,HONDA,Hatch,SP,2020,0.0
HONDA CITY,74900,HONDA,Hatch,SP,2020,0.0
HONDA CITY,74900,HONDA,Hatch,SP,2020,0.0
HONDA CITY,74900,HONDA,Hatch,SP,2020,0.0
HONDA CITY,82900,HONDA,Hatch,SP,2019,0.0
HONDA FIT,77000,HONDA,Hatch,SP,2019,0.0
HONDA CITY,79900,HONDA,Hatch,SP,2020,0.0
HONDA CITY,82900,HONDA,Hatch,SP,2019,0.0
HONDA CITY,82900,HONDA,Hatch,SP,2019,0.0
HONDA CITY,81000,HONDA,Hatch,SP,2020,0.0
HONDA FIT,73900,HONDA,Hatch,SP,2020,0.0
HONDA FIT,73900,HONDA,Hatch,SP,2020,0.0
HONDA FIT,77000,HONDA,Hatch,SP,2019,0.0
HONDA FIT,73900,HONDA,Hatch,SP,2020,0.0
HONDA FIT,77000,HONDA,Hatch,SP,2019,0.0
HONDA FIT,84900,HONDA,Hatch,SP,2020,0.0
HONDA WR-V,85900,HONDA,Hatch,SP,2019,0.0
HONDA FIT,83900,HONDA,Hatch,SP,2019,0.0
HONDA FIT,83900,HONDA,Hatch,SP,2019,0.0
HONDA FIT,83900,HONDA,Hatch,SP,2019,0.0
HONDA WR-V,87900,HONDA,Hatch,SP,2020,0.0
HONDA WR-V,83900,HONDA,Hatch,SP,2020,0.0
HONDA WR-V,87900,HONDA,Hatch,SP,2020,0.0
HONDA WR-V,81900,HONDA,Hatch,SP,2019,0.0
HONDA WR-V,81900,HONDA,Hatch,SP,2019,0.0
HONDA WR-V,83900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,93900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,99900,HONDA,Hatch,SP,2020,0.0
HONDA WR-V,81900,HONDA,Hatch,SP,2019,0.0
HONDA WR-V,85900,HONDA,Hatch,SP,2019,0.0
HONDA HR-V,107900,HONDA,Hatch,SP,2019,0.0
HONDA HR-V,93900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,99900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,107900,HONDA,Hatch,SP,2019,0.0
HONDA HR-V,93900,HONDA,Hatch,SP,2020,0.0
CITROEN C3,33900,CITROEN,Hatch,SP,2014,87367.0
HONDA HR-V,107900,HONDA,Hatch,SP,2019,0.0
HONDA HR-V,134900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,107900,HONDA,Hatch,SP,2019,0.0
HONDA CIVIC,100900,HONDA,Hatch,SP,2019,0.0
HONDA HR-V,93900,HONDA,Hatch,SP,2020,0.0
HONDA CIVIC,104900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,99900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,107900,HONDA,Hatch,SP,2019,0.0
HONDA CIVIC,110900,HONDA,Hatch,SP,2020,0.0
HONDA CIVIC,132900,HONDA,Hatch,SP,2020,0.0
HONDA CIVIC,103900,HONDA,Hatch,SP,2019,0.0
HONDA CIVIC,103900,HONDA,Hatch,SP,2019,0.0
HONDA FIT,73900,HONDA,Hatch,SP,2020,0.0
HONDA FIT,77000,HONDA,Hatch,SP,2019,0.0
HONDA HR-V,134900,HONDA,Hatch,SP,2020,0.0
HONDA CIVIC,132900,HONDA,Hatch,SP,2020,0.0
HONDA CIVIC,103900,HONDA,Hatch,SP,2019,0.0
HONDA CIVIC,103900,HONDA,Hatch,SP,2019,0.0
HONDA CIVIC,132900,HONDA,Hatch,SP,2020,0.0
HONDA CIVIC,110900,HONDA,Hatch,SP,2020,0.0
HONDA CIVIC,132900,HONDA,Hatch,SP,2020,0.0
HONDA WR-V,81000,HONDA,Hatch,SP,2019,0.0
VOLVO XC40,161000,VOLVO,Hatch,SP,2018,23333.0
HONDA FIT,77000,HONDA,Hatch,SP,2019,0.0
HONDA HR-V,134900,HONDA,Hatch,SP,2020,0.0
HONDA CR-V,93900,HONDA,Hatch,SP,2015,51644.0
PEUGEOT 2008,50900,PEUGEOT,Hatch,SP,2018,59778.0
HONDA HR-V,134900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,134900,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,134900,HONDA,Hatch,SP,2020,0.0
HYUNDAI I30,33900,HYUNDAI,Hatch,SP,2011,99076.0
PEUGEOT 208,36900,PEUGEOT,Hatch,SP,2017,47695.0
FIAT 500,28900,FIAT,Hatch,SP,2011,84115.0
VOLKSWAGEN VIRTUS,72890,VOLKSWAGEN,Hatch,SP,2018,24332.0
CITROEN C3,59490,CITROEN,Hatch,SP,2018,12000.0
CITROEN GRAND C4 PICASSO,79900,CITROEN,Hatch,SP,2015,77000.0
CHEVROLET ONIX,33990,CHEVROLET,Hatch,SP,2015,95000.0
VOLKSWAGEN VIRTUS,75990,VOLKSWAGEN,Hatch,SP,2019,0.0
PEUGEOT 207,21990,PEUGEOT,Hatch,SP,2012,90350.0
VOLKSWAGEN POLO,73990,VOLKSWAGEN,Hatch,SP,2020,0.0
VOLKSWAGEN CROSSFOX,36990,VOLKSWAGEN,Hatch,SP,2014,91500.0
RENAULT LOGAN,32990,RENAULT,Hatch,SP,2014,85000.0
PEUGEOT 208,30900,PEUGEOT,Hatch,SP,2013,84985.0
CHEVROLET ONIX,33900,CHEVROLET,Hatch,SP,2016,58117.0
FORD FIESTA,23900,FORD,Hatch,SP,2011,111591.0
RENAULT SANDERO,33900,RENAULT,Hatch,SP,2017,85759.0
CITROEN AIRCROSS,44900,CITROEN,Hatch,SP,2016,83602.0
AUDI A3,58900,AUDI,Hatch,SP,2014,98780.0
NISSAN SENTRA,63890,NISSAN,Hatch,SP,2017,34227.0
VOLKSWAGEN GOL,25890,VOLKSWAGEN,Hatch,SP,2013,73758.0
VOLKSWAGEN VIRTUS,68890,VOLKSWAGEN,Hatch,SP,2019,19695.0
RENAULT SANDERO,38900,RENAULT,Hatch,SP,2017,35922.0
HYUNDAI HB20,55900,HYUNDAI,Hatch,SP,2017,49713.0
HYUNDAI HB20,35900,HYUNDAI,Hatch,SP,2018,57000.0
HYUNDAI HB20,36900,HYUNDAI,Hatch,SP,2016,62720.0
HYUNDAI HB20,35900,HYUNDAI,Hatch,SP,2017,44035.0
HYUNDAI HB20,35900,HYUNDAI,Hatch,SP,2016,52979.0
CITROEN AIRCROSS,39900,CITROEN,Hatch,SP,2017,38223.0
HYUNDAI HB20S,39900,HYUNDAI,Hatch,SP,2016,45400.0
KIA SPORTAGE,213900,KIA,Hatch,SP,2018,0.0
HYUNDAI HB20S,37900,HYUNDAI,Hatch,SP,2015,75100.0
KIA SORENTO,216900,KIA,Hatch,SP,2018,0.0
CHEVROLET PRISMA,35890,CHEVROLET,Hatch,SP,2014,63125.0
CITROEN C3,31990,CITROEN,Hatch,SP,2013,85500.0
HONDA CIVIC,53900,HONDA,Hatch,SC,2012,85000.0
FIAT 500,29890,FIAT,Hatch,SP,2013,73432.0
NISSAN SENTRA,63890,NISSAN,Hatch,SP,2017,22625.0
NISSAN SENTRA,71890,NISSAN,Hatch,SP,2018,15249.0
NISSAN SENTRA,63890,NISSAN,Hatch,SP,2017,24869.0
RENAULT SANDERO,35890,RENAULT,Hatch,SP,2016,32431.0
CHEVROLET ONIX,31890,CHEVROLET,Hatch,SP,2015,59117.0
FORD KA,15990,FORD,Hatch,SP,2009,110000.0
PEUGEOT 207,20990,PEUGEOT,Hatch,SP,2011,62500.0
HYUNDAI TUCSON,45990,HYUNDAI,Hatch,SP,2014,98000.0
CHEVROLET CRUZE,46990,CHEVROLET,Hatch,SP,2014,110500.0
VOLVO XC60,120000,VOLVO,Hatch,SP,2017,26800.0
FIAT UNO,36900,FIAT,Hatch,SP,2018,58693.0
FORD KA,42900,FORD,Hatch,SP,2018,47522.0
FIAT UNO,26900,FIAT,Hatch,SP,2016,78565.0
HYUNDAI HB20,36900,HYUNDAI,Hatch,SP,2015,62503.0
FORD KA,32900,FORD,Hatch,SP,2015,86153.0
RENAULT KWID,42900,RENAULT,Hatch,SP,2017,49621.0
FIAT PALIO,24900,FIAT,Hatch,SP,2015,78354.0
RENAULT SANDERO,33900,RENAULT,Hatch,SP,2017,46277.0
VOLKSWAGEN VIRTUS,67900,VOLKSWAGEN,Hatch,SP,2017,43000.0
HONDA FIT,49900,HONDA,Hatch,SP,2014,59920.0
RENAULT LOGAN,33890,RENAULT,Hatch,SP,2014,57371.0
HYUNDAI HB20,41900,HYUNDAI,Hatch,RS,2016,58000.0
CHEVROLET CRUZE,48900,CHEVROLET,Sedan,SP,2014,59648.0
VOLKSWAGEN AMAROK,70800,VOLKSWAGEN,Hatch,SC,2012,103500.0
CITROEN C3,49900,CITROEN,Hatch,SP,2017,30652.0
HYUNDAI HB20,37900,HYUNDAI,Hatch,SP,2018,30565.0
HYUNDAI HB20X,57900,HYUNDAI,Hatch,SP,2018,24410.0
HYUNDAI HB20X,55900,HYUNDAI,Hatch,SP,2017,40064.0
HONDA FIT,38000,HONDA,Hatch,SP,2011,85000.0
CHEVROLET PRISMA,44900,CHEVROLET,Hatch,SP,2016,58094.0
HYUNDAI HB20,38900,HYUNDAI,Hatch,SP,2017,52075.0
RENAULT LOGAN,16990,RENAULT,Hatch,SP,2008,148000.0
VOLVO XC60,90000,VOLVO,Hatch,SP,2015,76640.0
HYUNDAI HB20S,36900,HYUNDAI,Hatch,SP,2016,67656.0
CITROEN AIRCROSS,40900,CITROEN,Hatch,SP,2016,19840.0
CITROEN XSARA PICASSO,17500,CITROEN,Hatch,SP,2009,117198.0
HONDA CITY,48900,HONDA,Hatch,SP,2016,85290.0
FIAT IDEA,36990,FIAT,Hatch,SP,2015,58000.0
KIA CERATO,91990,KIA,Hatch,SP,2019,0.0
JEEP RENEGADE,58790,JEEP,Hatch,SP,2017,61340.0
CITROEN C3 PICASSO,30000,CITROEN,Hatch,SP,2012,106000.0
CITROEN C4 LOUNGE,50490,CITROEN,Hatch,SP,2017,64104.0
VOLKSWAGEN FOX,19900,VOLKSWAGEN,Hatch,SP,2008,122000.0
VOLVO XC60,128980,VOLVO,Hatch,SP,2016,78000.0
VOLVO XC60,260950,VOLVO,Hatch,SP,2019,0.0
AUDI Q3,103900,AUDI,Hatch,SC,2016,58000.0
CHEVROLET CAMARO,153000,CHEVROLET,Hatch,SC,2014,45100.0
HYUNDAI HB20,38900,HYUNDAI,Hatch,SP,2018,40509.0
CHEVROLET COBALT,33990,CHEVROLET,Hatch,SP,2013,57000.0
HYUNDAI HB20S,42900,HYUNDAI,Hatch,SP,2016,65049.0
FORD KA+,36900,FORD,Hatch,SP,2017,34310.0
VOLVO S60,77000,VOLVO,Hatch,SP,2015,65000.0
VOLVO S60,97000,VOLVO,Hatch,SP,2017,39000.0
VOLVO XC60,115000,VOLVO,Hatch,SP,2016,52000.0
FORD ECOSPORT,30290,FORD,Hatch,SP,2011,78900.0
FORD KA+,39990,FORD,Hatch,SP,2018,54333.0
TOYOTA ETIOS,49900,TOYOTA,Hatch,SC,2019,0.0
TOYOTA ETIOS,49900,TOYOTA,Hatch,SC,2019,0.0
FORD FUSION,89890,FORD,Hatch,SP,2016,31713.0
HYUNDAI HB20,44900,HYUNDAI,Hatch,SP,2016,47705.0
CHEVROLET PRISMA,39900,CHEVROLET,Hatch,SP,2016,90500.0
HYUNDAI HB20,42900,HYUNDAI,Hatch,SP,2016,34190.0
FORD FIESTA,24000,FORD,Hatch,SP,2013,65000.0
HYUNDAI HB20S,44900,HYUNDAI,Hatch,SP,2018,30244.0
FORD KA,31490,FORD,Hatch,SP,2016,79243.0
HYUNDAI HB20S,52900,HYUNDAI,Hatch,SP,2017,68051.0
CITROEN C3,32000,CITROEN,Hatch,SP,2015,77440.0
VOLKSWAGEN GOL,22390,VOLKSWAGEN,Hatch,SP,2013,77320.0
TOYOTA COROLLA,84990,TOYOTA,Hatch,SP,2017,48000.0
CITROEN C4 LOUNGE,52490,CITROEN,Hatch,SP,2016,66031.0
NISSAN VERSA,48390,NISSAN,Hatch,SP,2018,37035.0
VOLKSWAGEN SAVEIRO,51900,VOLKSWAGEN,Hatch,SP,2018,39045.0
PEUGEOT 2008,49990,PEUGEOT,Hatch,SP,2016,26000.0
VOLKSWAGEN UP!,28500,VOLKSWAGEN,Hatch,SP,2015,36000.0
CITROEN C3,30900,CITROEN,Hatch,SP,2015,70539.0
CHEVROLET SONIC,34900,CHEVROLET,Sedan,SC,2013,75500.0
HYUNDAI TUCSON,47800,HYUNDAI,Hatch,SC,2015,500000.0
TOYOTA HILUX,81900,TOYOTA,Picape,SC,2008,250200.0
CHEVROLET SPIN,37990,CHEVROLET,Hatch,SP,2013,107000.0
CITROEN C3 PICASSO,31990,CITROEN,Hatch,SP,2013,98500.0
CITROEN C3,42890,CITROEN,Hatch,SP,2017,23953.0
CITROEN C3,34000,CITROEN,Hatch,SP,2014,90000.0
FORD FIESTA,24000,FORD,Hatch,SP,2013,65000.0
CITROEN C3,18990,CITROEN,Hatch,SP,2008,133000.0
HYUNDAI HB20,34990,HYUNDAI,Hatch,SP,2015,101300.0
FIAT UNO,19990,FIAT,Hatch,SP,2011,125000.0
CITROEN C3 PICASSO,30990,CITROEN,Hatch,SP,2012,83000.0
PEUGEOT 207,19990,PEUGEOT,Hatch,SP,2011,95500.0
HYUNDAI IX35,79990,HYUNDAI,Hatch,SP,2016,103000.0
FIAT FIORINO,46900,FIAT,Hatch,SC,2016,98147.0
FORD FIESTA,41990,FORD,Hatch,SP,2015,39500.0
FORD FIESTA,26990,FORD,Hatch,SP,2014,73000.0
VOLVO XC40,151000,VOLVO,Hatch,SP,2018,31000.0
VOLVO XC60,115000,VOLVO,Hatch,SP,2015,88000.0
PEUGEOT 207,20990,PEUGEOT,Hatch,SP,2010,106600.0
HYUNDAI HB20,34990,HYUNDAI,Hatch,SP,2015,101300.0
HYUNDAI IX35,79990,HYUNDAI,Hatch,SP,2016,103000.0
HYUNDAI HB20,38000,HYUNDAI,Hatch,SP,2015,28000.0
CHEVROLET CAPTIVA,51900,CHEVROLET,Hatch,SC,2012,83000.0
FORD ECOSPORT,26990,FORD,Hatch,SP,2009,114000.0
CHEVROLET CRUZE,79373,CHEVROLET,Sedan,SP,2016,55000.0
PEUGEOT 207,20990,PEUGEOT,Hatch,SP,2011,116000.0
VOLKSWAGEN SPACEFOX,20900,VOLKSWAGEN,Hatch,SC,2006,135000.0
LAND ROVER DISCOVERY SPORT,178400,LAND ROVER,Hatch,SP,2017,50200.0
VOLVO XC60,60000,VOLVO,Hatch,SP,2011,139000.0
PEUGEOT 3008,46800,PEUGEOT,Hatch,SC,2012,117613.0
CITROEN C3,22990,CITROEN,Hatch,SP,2011,94000.0
CHEVROLET CORSA,19990,CHEVROLET,Sedan,SP,2007,104700.0
HYUNDAI HB20X,44990,HYUNDAI,Hatch,SP,2015,85600.0
TOYOTA COROLLA,75900,TOYOTA,Hatch,SC,2015,39719.0
KIA SPORTAGE,30900,KIA,Hatch,SP,2009,98000.0
HYUNDAI HB20,32990,HYUNDAI,Hatch,SP,2013,148000.0
CHEVROLET ONIX,32990,CHEVROLET,Hatch,SP,2014,85000.0
TOYOTA COROLLA,65990,TOYOTA,Hatch,SP,2016,65000.0
PEUGEOT 207,19990,PEUGEOT,Hatch,SP,2011,95500.0
CITROEN C3,32800,CITROEN,Hatch,SC,2015,105440.0
CHEVROLET PRISMA,44900,CHEVROLET,Hatch,SC,2013,67670.0
CITROEN C3,18990,CITROEN,Hatch,SP,2008,133000.0
HONDA FIT,35990,HONDA,Hatch,SP,2011,91300.0
RENAULT LOGAN,35990,RENAULT,Hatch,SP,2017,83000.0
CITROEN C3 PICASSO,30990,CITROEN,Hatch,SP,2012,83000.0
TOYOTA ETIOS,34490,TOYOTA,Hatch,SP,2016,82000.0
VOLVO XC60,79900,VOLVO,Hatch,SP,2014,71000.0
FIAT IDEA,21000,FIAT,Hatch,SP,2007,120000.0
CITROEN C4 CACTUS,135990,CITROEN,Hatch,SP,2018,0.0
FORD FOCUS,45990,FORD,Sedan,SP,2013,103000.0
CITROEN C3,44600,CITROEN,Hatch,SP,2014,74000.0
NISSAN VERSA,52900,NISSAN,Hatch,SP,2017,36589.0
VOLVO S60,109000,VOLVO,Hatch,SP,2017,39000.0
VOLKSWAGEN GOL,32900,VOLKSWAGEN,Hatch,SC,2016,59548.0
CITROEN C4 CACTUS,89990,CITROEN,Hatch,SP,2018,11500.0
FORD FIESTA,18900,FORD,Hatch,SP,2010,130000.0
CITROEN C3,34990,CITROEN,Hatch,SP,2017,46000.0
NISSAN MARCH,37990,NISSAN,Hatch,SP,2015,72700.0
CITROEN XSARA PICASSO,23900,CITROEN,Hatch,SC,2011,130000.0
RENAULT DUSTER,43900,RENAULT,Hatch,SP,2014,85000.0
CHEVROLET MONTANA,38900,CHEVROLET,Hatch,SP,2014,34000.0
RENAULT DUSTER,47900,RENAULT,Hatch,SP,2016,75700.0
FIAT FIORINO,51900,FIAT,Hatch,SP,2018,35000.0
CITROEN C3,31700,CITROEN,Hatch,SP,2013,76800.0
VOLVO V40,60900,VOLVO,Hatch,SP,2012,110000.0
VOLKSWAGEN FOX,17990,VOLKSWAGEN,Hatch,SP,2006,126500.0
HONDA FIT,31900,HONDA,Hatch,SP,2008,141000.0
RENAULT SANDERO,22900,RENAULT,Hatch,SP,2011,92000.0
HONDA CITY,54900,HONDA,Hatch,SP,2015,80000.0
LIFAN X60,47900,LIFAN,Hatch,SP,2015,39000.0
CHEVROLET ZAFIRA,25900,CHEVROLET,Hatch,SP,2004,131000.0
CHEVROLET S-10,144900,CHEVROLET,Hatch,SP,2019,1500.0
FIAT IDEA,23900,FIAT,Hatch,SP,2007,155000.0
VOLKSWAGEN FOX,24900,VOLKSWAGEN,Hatch,SP,2011,104000.0
MITSUBISHI L200 TRITON,99000,MITSUBISHI,Hatch,SP,2014,90000.0
HONDA FIT,54900,HONDA,Hatch,SP,2015,69000.0
VOLKSWAGEN SAVEIRO,45900,VOLKSWAGEN,Hatch,SP,2014,101000.0
RENAULT SANDERO,30900,RENAULT,Hatch,SP,2014,66000.0
MITSUBISHI PAJERO TR4,42900,MITSUBISHI,Hatch,SP,2011,141137.0
KIA SORENTO,49900,KIA,Hatch,SP,2011,148000.0
TOYOTA COROLLA,89900,TOYOTA,Hatch,SP,2017,49000.0
HYUNDAI I30,34900,HYUNDAI,Hatch,SP,2010,99000.0
KIA SOUL,31900,KIA,Hatch,SP,2010,99000.0
FORD FOCUS,34900,FORD,Hatch,SP,2012,90000.0
VOLKSWAGEN GOL,27000,VOLKSWAGEN,Hatch,SP,1994,16000.0
CITROEN C3,18900,CITROEN,Hatch,SP,2006,124000.0
MITSUBISHI OUTLANDER,139900,MITSUBISHI,Hatch,SP,2015,89000.0
CITROEN C4,29900,CITROEN,Hatch,SP,2011,45000.0
MITSUBISHI PAJERO FULL,75900,MITSUBISHI,Hatch,SP,2007,232000.0
FORD ECOSPORT,22900,FORD,Hatch,SP,2004,136000.0
CITROEN XSARA PICASSO,18900,CITROEN,Hatch,SP,2008,138000.0
CITROEN GRAND C4 PICASSO,34900,CITROEN,Hatch,SP,2009,108000.0
RENAULT CLIO,14900,RENAULT,Sedan,SP,2006,146000.0
BMW X1,57900,BMW,Hatch,SP,2010,127000.0
HONDA HR-V,76900,HONDA,Hatch,SP,2015,46000.0
FORD ECOSPORT,26900,FORD,Hatch,SP,2007,89000.0
BMW X1,65900,BMW,Hatch,SP,2011,94000.0
NISSAN KICKS,96900,NISSAN,Hatch,SP,2019,0.0
NISSAN MARCH,29900,NISSAN,Hatch,SP,2013,76000.0
CHEVROLET ONIX,36900,CHEVROLET,Hatch,SP,2016,42000.0
RENAULT SCENIC,12900,RENAULT,Hatch,SP,2002,132000.0
PEUGEOT 207,21900,PEUGEOT,Hatch,SP,2011,54544.0
VOLVO XC60,115000,VOLVO,Hatch,SP,2016,52000.0
NISSAN VERSA,30000,NISSAN,Hatch,SP,2012,113000.0
CHEVROLET PRISMA,39990,CHEVROLET,Hatch,SP,2015,94000.0
RENAULT SANDERO,37990,RENAULT,Hatch,SP,2015,76000.0
VOLVO S60,77000,VOLVO,Hatch,SP,2015,51764.0
FIAT UNO,30990,FIAT,Hatch,SP,2016,108000.0
FORD ECOSPORT,70900,FORD,Hatch,SC,2018,12129.0
PEUGEOT 207 SW ESCAPADE,17990,PEUGEOT,Hatch,SP,2011,123000.0
MERCEDES-BENZ C 180,110900,MERCEDES-BENZ,Hatch,SP,2015,54000.0
CITROEN XSARA PICASSO,19900,CITROEN,Hatch,SP,2008,138000.0
VOLKSWAGEN CROSSFOX,39900,VOLKSWAGEN,Hatch,SP,2012,85000.0
CITROEN C3,18900,CITROEN,Hatch,SP,2006,124000.0
VOLKSWAGEN GOLF,69900,VOLKSWAGEN,Hatch,SP,2013,93000.0
FIAT FREEMONT,54900,FIAT,Hatch,SP,2012,108000.0
LIFAN X60,49800,LIFAN,Hatch,SP,2015,36000.0
FORD FOCUS,37900,FORD,Hatch,SP,2012,90000.0
RENAULT DUSTER,37900,RENAULT,Hatch,SP,2011,127000.0
NISSAN VERSA,29900,NISSAN,Hatch,SP,2011,116000.0
MITSUBISHI LANCER,59900,MITSUBISHI,Hatch,SP,2016,44000.0
TOYOTA COROLLA,57900,TOYOTA,Hatch,SP,2013,83000.0
CHEVROLET CLASSIC,18900,CHEVROLET,Hatch,SP,2009,62000.0
PEUGEOT 308,38900,PEUGEOT,Hatch,SP,2012,60000.0
MITSUBISHI PAJERO SPORT,45900,MITSUBISHI,Hatch,SP,2004,207000.0
CHEVROLET PRISMA,55900,CHEVROLET,Hatch,SP,2017,18000.0
CITROEN C4,29900,CITROEN,Hatch,SP,2011,45000.0
HYUNDAI TUCSON,46900,HYUNDAI,Hatch,SP,2013,56000.0
RENAULT LOGAN,19900,RENAULT,Hatch,SP,2009,126000.0
SUZUKI GRAND VITARA,47900,SUZUKI,Hatch,SP,2010,129000.0
VOLKSWAGEN SAVEIRO,36900,VOLKSWAGEN,Hatch,MG,2015,56277.0
FIAT PALIO,27000,FIAT,Hatch,BA,2016,59474.0
HONDA CITY,41790,HONDA,Sedan,SP,2012,103163.0
CHEVROLET TRAILBLAZER,117900,CHEVROLET,Wagon/Perua,BA,2016,30005.0
VOLKSWAGEN UP!,34790,VOLKSWAGEN,Hatch,SP,2015,72177.0
FIAT PUNTO,36790,FIAT,Hatch,SP,2016,44113.0
FORD FIESTA,14900,FORD,Sedan,RS,2009,
FIAT STRADA,33900,FIAT,Picape,PR,2010,164000.0
HYUNDAI CRETA,77900,HYUNDAI,SUV,PR,2017,59780.0
VOLKSWAGEN JETTA,45000,VOLKSWAGEN,Hatch,MG,2012,101049.0
FORD RANGER,57000,FORD,Hatch,MG,2010,156295.0
FIAT PALIO WEEKEND,45790,FIAT,Wagon/Perua,SP,2015,65325.0
HONDA CITY,31900,HONDA,Hatch,SC,2010,147000.0
AUDI A3,72900,AUDI,Hatch,SC,2013,96000.0
FIAT STRADA,46900,FIAT,Hatch,SC,2014,75101.0
RENAULT KWID,34700,RENAULT,Hatch,SC,2019,10640.0
VOLKSWAGEN FOX,40900,VOLKSWAGEN,Hatch,SC,2015,40000.0
FIAT CRONOS,61900,FIAT,Hatch,SC,2018,37679.0
FORD FIESTA,59900,FORD,Hatch,SC,2018,14524.0
FIAT FREEMONT,60900,FIAT,Hatch,SC,2013,79950.0
HONDA FIT,36900,HONDA,Hatch,SC,2009,147731.0
NISSAN LIVINA,29900,NISSAN,Hatch,SC,2009,122834.0
VOLKSWAGEN JETTA,31800,VOLKSWAGEN,Hatch,SC,2008,135537.0
VOLKSWAGEN SAVEIRO,38800,VOLKSWAGEN,Hatch,SC,2015,97800.0
AUDI A6,148900,AUDI,Hatch,SC,2016,28900.0
HYUNDAI TUCSON,29900,HYUNDAI,Hatch,SC,2007,168400.0
CHEVROLET PRISMA,34900,CHEVROLET,Hatch,SC,2014,54300.0
VOLKSWAGEN JETTA,97900,VOLKSWAGEN,Sedan,SC,2018,37240.0
CHEVROLET MALIBU,39900,CHEVROLET,Hatch,SC,2010,55000.0
TOYOTA COROLLA,59900,TOYOTA,Hatch,SC,2014,140000.0
PEUGEOT 308,47700,PEUGEOT,Hatch,SC,2014,56000.0
NISSAN KICKS,74800,NISSAN,Hatch,SC,2017,52088.0
FORD FOCUS,48900,FORD,Hatch,SC,2015,89820.0
TOYOTA HILUX,69900,TOYOTA,Picape,SC,2005,99999.0
TOYOTA COROLLA,68900,TOYOTA,Hatch,SC,2015,79000.0
CITROEN C3 PICASSO,39900,CITROEN,Hatch,SC,2015,76100.0
HONDA CIVIC,96900,HONDA,Sedan,SC,2018,40660.0
CHEVROLET PRISMA,42900,CHEVROLET,Hatch,SC,2013,91200.0
CHEVROLET SPIN,46900,CHEVROLET,Hatch,SC,2012,166005.0
NISSAN MARCH,23900,NISSAN,Hatch,SC,2011,69872.0
VOLKSWAGEN VOYAGE,24900,VOLKSWAGEN,Hatch,SC,2009,119092.0
PEUGEOT 207 SEDAN,16900,PEUGEOT,Hatch,SC,2009,121784.0
FIAT ARGO,43800,FIAT,Hatch,SC,2017,46271.0
CHEVROLET SPIN,39900,CHEVROLET,Hatch,SC,2015,158000.0
